6.044565337720827,152.21367287717726,0
6.070798019116918,147.16526308242808,0
5.960693275193554,146.42773274688096,0
5.980586530919273,149.28411650973334,0
6.026398971334202,150.08963223126477,0
5.945132389942852,151.42135966758715,0
5.999875675878698,150.32850496953282,0
5.988936027579258,153.0322659097185,0
5.89492865624374,148.9000468372272,0
6.007153569679163,148.1120696664733,0
5.9859666836730625,148.23269388392964,0
5.994427066663435,150.14214862816956,0
6.009935449228772,151.38119560902868,0
5.927351883343258,150.42182628426426,0
5.9532464081376695,151.58470922057768,0
5.9821047403220655,149.8632089531516,0
5.838105499142297,151.90305441276868,0
5.9859882809900835,145.38842157539608,0
5.997219946300263,148.03861927432928,0
6.081990697630799,148.85353683785476,0
5.844407739106201,146.88154636066378,0
6.032686744854662,150.55842180149378,0
6.291390347688982,154.24294635954024,0
6.020949933539912,151.6040830392458,0
5.916143167630133,145.76587490768776,0
5.918748189648749,151.89511644406878,0
5.852148445257111,152.65369449480386,0
6.010311197546436,146.2360455090564,0
5.839764097195574,153.06516870722072,0
5.921969438048842,147.64212360362754,0
6.08959130933874,152.1689616197567,0
6.059328843484759,149.20713883546497,0
6.0149321250652985,150.1769664642314,0
6.025878624129949,148.62630023427636,0
6.082338271361826,154.06274765430732,0
6.186292142812782,153.6909951553029,0
6.0276608599028885,148.96278432226214,0
6.16805661434169,153.35158763331543,0
5.977335698139288,147.01368615964122,0
6.123381982544799,148.39981179746164,0
6.013239747143109,152.82352927950166,0
5.938976847850484,151.13320539298263,0
6.071751949775931,158.8671641125381,0
6.090107396963882,145.62536337599389,0
6.022140643090608,155.07518143777943,0
6.120823231030559,151.92852159041442,0
6.0341389136450125,150.03113937763416,0
5.990843526694277,146.96170739665143,0
6.111125025623487,154.27188447081414,0
5.999400579779265,145.95190438025068,0
5.954756342819946,146.27314242407726,0
5.8366560614148275,155.08784744894362,0
6.054315695230573,152.25882246002604,0
6.187828134878794,147.73684487607647,0
5.871210706629891,151.86560577146176,0
5.7879662563483265,149.84500346235583,0
6.044242885743077,153.2791155214558,0
5.915767730785966,147.76641237089473,0
5.995970518909731,151.69973632430177,0
6.035927599146617,151.65686005758948,0
6.088558481229873,153.82085344405004,0
5.957217775988979,147.54562382389608,0
6.154239094823875,149.677137964244,0
6.097376654372272,154.5892598637939,0
5.992038798379513,148.41619706328785,0
5.990257137619164,150.90504019314363,0
5.927515256277964,150.06380514478226,0
5.72064047175809,148.1761637142396,0
6.072973051789163,151.60873855808603,0
6.123432019602764,147.72942630420224,0
6.15080403539384,153.52980707812864,0
5.893541076342925,145.37314761077445,0
6.09055768760148,153.82293621027821,0
6.114672663414918,147.7193335877048,0
6.040590550472145,150.28889975388398,0
6.02365529973626,147.68521107252963,0
5.850784081417484,151.958877838838,0
5.97992142341329,151.23191020332786,0
6.104979493469032,150.33290703239015,0
6.01137566810549,155.8933812163404,0
6.161224531410481,152.30169628046716,0
6.046681425419857,152.05340164924817,0
6.192524806265866,149.61083310767745,0
6.105760893851781,151.84090400426348,0
5.976518423988818,148.16228709471412,0
6.127635539693451,150.52209274638406,0
6.077489958406422,148.92384636169598,0
5.9868457518092875,153.8421148610663,0
6.026159744430166,148.41235628536114,0
6.059974674667303,151.6144561517437,0
5.99433591480552,149.4093204141999,0
6.018468137683803,146.3519821289556,0
6.121271439806221,151.36702634541328,0
5.9943919861115145,151.56214766136952,0
6.17281574817018,153.34265923379382,0
5.9815763691917665,149.60494789505194,0
6.123424755545727,149.29791044367758,0
6.030469451465507,152.049316404296,0
6.00800056953143,149.72834664443874,0
5.916021070706111,150.44980575796944,0
5.8747767046019135,149.53463226480284,0
5.829373524154531,146.8030978911585,0
5.99907724475914,155.14755877217027,0
5.844449896605242,151.3596695000072,0
6.066329540220727,153.71183606695354,0
5.990386818036989,151.54491519384425,0
5.839495771831186,150.24074426964506,0
6.007086137062936,148.06098506028368,0
6.049277273487423,145.07577392748365,0
5.901800188823212,149.01893861560484,0
5.975211040165477,150.30899891744497,0
5.936499719332775,149.2269169450038,0
6.205303359560482,150.53610487735722,0
6.046188301932833,152.3974274373362,0
6.150606923775635,146.35531267366449,0
5.947105434597224,151.3893830199245,0
6.035833486446607,150.58046828035452,0
5.9327178797723565,147.86078674548466,0
5.869804921493564,153.7371166738705,0
6.153440122888928,148.46654721735993,0
6.100638844818084,149.73076293532833,0
5.95482980555459,155.3132715386765,0
5.992389244737308,149.95432784210786,0
6.010054555907367,150.47316009878998,0
6.020876554248164,151.70450346379718,0
6.059008212264711,144.18772565917996,0
6.012990418406671,153.02646594009468,0
6.0103645767678415,149.37846325562015,0
5.895511487395867,149.35712997357723,0
6.00003475379941,153.05382806775887,0
5.984092176915522,142.67537130967136,0
5.9609111259065175,145.4357574288448,0
6.09621446169282,152.17795166323543,0
6.1605553655086585,149.93251118476988,0
6.153763261514419,149.37332949330312,0
5.946470600162054,155.74192566841077,0
5.837937809996589,150.49061412387084,0
6.051825005891403,149.50948011872467,0
6.035983430416402,146.25549720597826,0
5.875056683582489,150.59685562366016,0
6.07374787339632,155.27372212347308,0
5.9918625108112185,147.03053594881914,0
6.180904909804981,149.13906564868213,0
5.996195917524599,154.44767749164635,0
5.926848422135723,147.1151973435346,0
5.994026356130379,144.3966785365989,0
5.900841516118973,147.6399543081212,0
